"genome1","gene1","genome2","gene2","pident_nucl","palign_nucl"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00201","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00875","98.425","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00202","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00874","94.856","97.5903614457831"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00206","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00873","92.4265","98.8163842994003"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00207","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00872","98.175","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00208","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00871","97.9","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00209","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00870","97.84","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00210","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00869","97.588","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00211","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00868","97.101","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00212","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00867","94.363","96.7712312665295"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00213","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00865","95.269","99.3019475807622"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00214","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00864","97.688","52.8689136479854"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00214","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00864","97.444","51.8731065201028"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00214","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00864","97.444","51.9292499486778"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00214","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00864","97.2","50.9334428207952"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00215","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00863","93.881","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00216","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00862","97.992","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00217","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00861","98.718","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00218","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00860","97.944","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00219","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00859","98.061","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00220","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00858","99.306","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00221","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00857","96.416","100.27027027027"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00222","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00856","95.945","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00223","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00855","97.598","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00224","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00854","98.237","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00225","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00853","95.935","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00232","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00851","98.434","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00233","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00850","95.495","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00234","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00849","97.091","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00235","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00848","89.67","100.577200577201"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00236","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00847","93.773","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00237","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00846","95.276","99.3013972055888"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00238","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00845","92.271","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00239","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00844","94.848","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00249","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00831","95.805","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00250","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00830","97.674","100.044922982309"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00251","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00829","92.763","100.3300330033"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00252","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00828","91.809","98.6632653061225"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00253","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00827","93.059","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00254","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00826","97.026","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00255","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00825","95.902","99.6732026143791"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00256","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00824","92.275","98.5205249231209"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00257","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00823","95.642","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00258","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00822","97.401","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00259","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00821","97.154","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00261","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00820","97.563","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00262","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00819","97.712","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00263","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00818","98.837","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00264","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00817","98.191","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00265","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00816","96.732","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00266","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00815","98.667","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00267","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00814","92.9565","99.7549019607843"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00269","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00813","96.747","98.8107841511584"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00270","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00812","98.381","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00271","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00811","97.537","99.2592592592593"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00272","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00810","98.133","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00273","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00809","96.181","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00274","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00808","97.683","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00275","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00807","97.683","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00276","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00806","98.816","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00277","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00805","97.018","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00278","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00804","97.171","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00279","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00803","97.834","94.8220064724919"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00280","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00802","96.825","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00281","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00801","94.62","98.7179487179487"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00285","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00799","96.605","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00294","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00797","96.388","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00295","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00796","97.159","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00296","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00795","96.848","100.071684587814"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00297","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00794","97.572","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00298","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00793","96.691","100.057077625571"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00299","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00792","92.551","98.6946921206362"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00302","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00790","96.471","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00303","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00789","96.815","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00304","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00788","97.674","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00305","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00787","94.591","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00306","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00786","97.656","100.097751710655"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00307","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00785","96.349","100.243046924628"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00308","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00784","98.413","79.3296089385475"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00310","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00783","93.892","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00311","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00782","95.109","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00312","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00781","94.577","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00313","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00780","95.767","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00314","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00779","96.902","99.0628815628816"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00315","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00778","94.898","99.746192893401"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00316","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00777","96.626","100.153609831029"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00317","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00776","96.477","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00318","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00775","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00320","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00773","96.667","100.335570469799"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00321","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00772","97.395","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00325","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00771","93.798","52.7242092619778"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00325","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00771","96.071","46.7213844032208"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00325","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00771","96.071","47.1467814404555"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00325","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00771","98.344","41.1439565816985"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00326","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00770","96.828","99.4513031550069"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00327","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00769","88.52","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00328","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00768","95.261","100.746268656716"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00329","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00767","97.236","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00330","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00766","95.373","100.1287001287"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00331","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00765","97.411","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00332","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00764","97.07","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00333","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00763","95.503","100.26525198939"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00334","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00762","95.795","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00335","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00761","96.65","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00336","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00760","96.364","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00337","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00759","95.541","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00338","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00758","96.089","100.069881201957"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00339","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00757","87.865","100.225225225225"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00340","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00756","96.787","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00341","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00755","98.268","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00342","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00754","93.424","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00343","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00753","97.928","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00344","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00752","97.288","100.08481764207"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00345","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00751","97.315","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00346","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00750","96.533","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00347","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00749","95.843","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00348","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00748","92.358","100.520833333333"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00349","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00747","96.258","100.093632958801"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00350","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00746","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00351","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00745","93.403","101.055430898363"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00352","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00744","95.312","100.221631205674"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00353","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00743","95.151","100.063011972275"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00354","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00742","83.575","101.470588235294"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00355","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00741","86.792","84.3320877384858"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00357","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00740","94.226","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00358","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00739","96.684","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00359","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00738","89.966","97.7610826409274"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00362","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00735","95.357","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00363","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00734","99.161","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00364","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00733","97.222","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00365","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00732","96.354","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00366","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00731","98.639","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00368","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00728","99.16","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00369","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00727","98.193","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00370","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00726","97.512","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00371","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00725","97.418","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00372","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00724","98.313","99.1636798088411"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00373","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00723","97.138","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00374","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00722","97.402","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00376","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00721","98.599","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00377","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00720","96.034","100.141843971631"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00378","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00719","98.117","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00379","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00718","99.588","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00380","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00717","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00381","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00716","95.946","99.8876404494382"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00382","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00715","97.867","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00383","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00714","94.592","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_00384","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00713","97.74","100"
